Date,epu_pt_epu,inflation_target,PPIPT_ppi,GS1_fred-md,GS5_fred-md,OILPRICEx_fred-md_Eur,CUSR0000SAC_fred-md,PCEPI_fred-md,EMPENT_PT_ea-qd,REER42_PT_ea-md,HICPOV_PT_ea-md,HICPNEF_PT_ea-md,HICPSV_PT_ea-md,HICPNG_PT_ea-md,DFGDP_PT_ea-qd,CCONFIX_PT_ea-md,GDP_PT_ea-qd,ULCIN_PT_ea-qd,EXPGS_PT_ea-qd,IMPGS_PT_ea-qd,CCI_PT_ea-md,UNETOT_PT_ea-md
2000-11-01,59.19295331971527,0.20000000000000018,2.91235066461494,0.08000000000000007,-0.08000000000000007,0.02451596095265085,-0.0006651147568108584,0.0027570641972882726,-0.2970807914915774,0.7627600000000001,0.39201966431461344,0.3259407230938649,0.39695017411625066,0.711775323402497,0.3655391376150341,-11.7,0.1879147667297687,-0.736719951802467,1.3966524508807865,1.3823475957510212,100.6019,-0.20000000000000018
2000-12-01,29.69760717429995,0.19999999999999973,2.8094026953624978,-0.4900000000000002,-0.5300000000000002,-0.2507276973585588,0.0019966728763236574,0.002927669894860152,-0.20539347573977906,1.058889999999991,0.46363324255498384,0.25851342058915705,0.3597341125240128,0.8212463372395007,0.43774892150079125,-12.2,0.18756230935004226,0.5849023752858784,0.5867185370505013,0.36495638209341763,100.5612,0.0
2001-01-01,53.02296255295368,0.5000000000000004,2.4595888418037104,-0.79,-0.3099999999999996,-0.21873728365585565,0.001994018606864323,0.00635925805454729,-0.02032550653163767,1.9091000000000093,1.4809097039454322,1.3528206297046985,1.5396787670748147,3.3198024770594525,0.2766725439325768,-12.3,-0.11950288229076733,2.2975591860970646,-0.49587339723586865,-1.2565775419732361,100.6299,0.09999999999999964
2001-02-01,28.95032040905574,0.39999999999999947,2.4423470353692043,-0.1299999999999999,0.02999999999999936,0.045757127615985826,0.002656044058116258,0.0063762171392758304,0.08566295876830665,-0.3877600000000001,0.447915755885564,0.30336807879365324,0.4707870603335884,0.22546061832793285,0.3605155713776398,-10.0,-0.11964586256194565,2.863944843850774,-1.0353233749459179,-1.8036879633905656,100.7837,0.20000000000000018
2001-03-01,44.64345371973538,0.2999999999999998,2.3978952727983707,-0.3799999999999999,-0.25,-0.031532036960879584,-0.0006642311768629838,0.0016401425133274472,0.053545066222859816,-0.004320000000006985,0.2922237968749464,0.14772680162149499,0.22358694241493282,-0.30777628629987674,0.5458467924642108,-10.0,-0.11978918538311234,1.8966393872610787,-0.7163428486983037,-0.7500188588227985,100.8458,0.10000000000000053
2001-04-01,76.56509023808522,-0.5999999999999996,2.302585092994046,-0.31999999999999984,0.1200000000000001,-0.036147924939131215,0.000662910199947575,0.0018504348475731902,-0.06025341742086354,-0.294399999999996,-0.023586270249964514,0.22826263749813336,0.34074713809375545,-1.4973390062643421,0.13537036737467645,-10.5,0.35115190237213767,0.5195399264229295,-0.02032950244146292,1.1408991754553455,100.7886,0.0
2001-05-01,56.52851112217439,0.2999999999999998,2.2925347571405443,-0.20000000000000018,0.16999999999999993,0.09078890054206123,0.009259325412797281,0.004387138118742584,-0.1461945577761803,-0.2334199999999953,0.270678700833038,0.12876798855412375,0.14139246516995385,-1.0008753013876603,0.3438363381706999,-11.6,0.3499231393533364,-0.4625487979290632,0.37680935361112944,2.075864495210844,100.6718,0.0
2001-06-01,73.18446200695004,-0.2999999999999998,2.2512917986064953,-0.19999999999999973,-0.1200000000000001,0.05254841767494556,0.006605043827923929,0.004392694764492333,-0.17845022432219082,-0.3210499999999996,0.08382545340683834,0.052523929158798666,-0.036225195640238184,0.1401325736982706,0.31143666744704035,-12.5,0.34870294581761385,-0.5024261634319238,0.18126311962127772,1.6690160703006995,100.6002,0.0
2001-07-01,59.72056352093311,-0.20000000000000018,2.1972245773362196,0.040000000000000036,-0.04999999999999982,-0.11146269972213974,-0.006605043827923929,0.001431620493986152,-0.14732508486945406,0.8589099999999945,0.2906591263945657,0.2945585037195997,0.3321674372927852,0.2799941849126686,0.3822309196582552,-11.7,0.0669392791200707,0.22094402689010195,-0.4165936964071193,0.17424835591413057,100.6226,0.09999999999999964
2001-08-01,47.56639510044024,-0.20000000000000018,2.186051276738094,-0.1499999999999999,-0.1899999999999995,-0.08163863704701368,-0.009923998085987762,-0.0004503251688658949,-0.11102702347107751,0.8641999999999967,0.0825045322351059,0.22492469568806683,0.2006081294206652,0.2428087066900897,0.3496396884877129,-10.0,0.06689450042198786,0.8148702135062358,-0.6030065383180627,-0.8127319256926668,100.6259,-0.09999999999999964
2001-09-01,87.69426630362763,0.0,2.186051276738094,-0.6500000000000004,-0.4500000000000002,-0.06383594056799691,0.004628107434467843,-0.003529727656236048,-0.06419670291064605,-0.05436000000000263,0.29814132834005136,0.3693406742919514,0.3951091831412512,0.19763182457870343,0.021206250914129754,-12.7,0.06684978159299249,1.0261144798772825,-0.10094507739282221,-0.935163196029265,100.4706,0.0
2001-10-01,80.22740673032581,0.0,2.0412203288596382,-0.48999999999999977,-0.20999999999999996,-0.19980443683835603,-0.0006651147568108584,0.00010597710904391988,-0.008342648507664308,0.26477000000001283,0.293638917711192,0.45373452534303027,0.6348460804925349,0.3375122556892318,0.6609549826182892,-13.5,0.4670741962410574,0.8758185597556256,0.8093207849254824,-0.3537053088660258,100.3239,0.0
2001-11-01,96.20018292979908,-0.09999999999999964,1.9315214116032136,-0.1499999999999999,0.06000000000000005,-0.24852715198137876,-0.015957785438610372,0.002840684736053589,0.07587519759209016,-0.03740000000000521,0.4303713965100542,0.5060038811242507,0.6802810198851539,0.10359453714872124,0.343635502068107,-13.5,0.4649027515217341,0.6275439459099807,1.276964080999221,0.04785858186551195,100.2808,0.0
