Date,UNETOT_PT_ea-md,UNEO25_PT_ea-md,UNEU25_PT_ea-md,REER42_PT_ea-md,LTIRT_PT_ea-md,IPMN_PT_ea-md,IPCAG_PT_ea-md,IPCOG_PT_ea-md,IPDCOG_PT_ea-md,IPNDCOG_PT_ea-md,IPING_PT_ea-md,IPNRG_PT_ea-md,TRNMN_PT_ea-md,TRNCAG_PT_ea-md,TRNCOG_PT_ea-md,TRNDCOG_PT_ea-md,TRNNDCOG_PT_ea-md,TRNING_PT_ea-md,TRNNRG_PT_ea-md,HICPOV_PT_ea-md,HICPNEF_PT_ea-md,HICPG_PT_ea-md,HICPIN_PT_ea-md,HICPSV_PT_ea-md,HICPNG_PT_ea-md,ICONFIX_PT_ea-md,CCONFIX_PT_ea-md,ESENTIX_PT_ea-md,KCONFIX_PT_ea-md,RTCONFIX_PT_ea-md,SCONFIX_PT_ea-md,BCI_PT_ea-md,CCI_PT_ea-md,SHIX_PT_ea-md,GDP_PT_ea-qd,EXPGS_PT_ea-qd,IMPGS_PT_ea-qd,GFCE_PT_ea-qd,HFCE_PT_ea-qd,CONSD_PT_ea-qd,GCF_PT_ea-qd,GFCF_PT_ea-qd,GFACON_PT_ea-qd,GFAMG_PT_ea-qd,GNFCPS_PT_ea-qd,GNFCIR_PT_ea-qd,GHIR_PT_ea-qd,GHSR_PT_ea-qd,TEMP_PT_ea-qd,EMP_PT_ea-qd,SEMP_PT_ea-qd,THOURS_PT_ea-qd,EMPAG_PT_ea-qd,EMPIN_PT_ea-qd,EMPMN_PT_ea-qd,EMPCON_PT_ea-qd,EMPRT_PT_ea-qd,EMPIT_PT_ea-qd,EMPFC_PT_ea-qd,EMPRE_PT_ea-qd,EMPPR_PT_ea-qd,EMPPA_PT_ea-qd,EMPENT_PT_ea-qd,RPRP_PT_ea-qd,WS_PT_ea-qd,ESC_PT_ea-qd,TASS.SDB_PT_ea-qd,TASS.LBD_PT_ea-qd,TASS.SLN_PT_ea-qd,TASS.LLN_PT_ea-qd,TLB.SDB_PT_ea-qd,TLB.LBD_PT_ea-qd,TLB.SLN_PT_ea-qd,TLB.LLN_PT_ea-qd,NFCASS_PT_ea-qd,NFCASS.SLN_PT_ea-qd,NFCASS.LLN_PT_ea-qd,NFCLB_PT_ea-qd,NFCLB.SLN_PT_ea-qd,NFCLB.LLN_PT_ea-qd,GGASS_PT_ea-qd,GGASS.LLN_PT_ea-qd,GGLB_PT_ea-qd,GGLB.SLN_PT_ea-qd,GGLB.LLN_PT_ea-qd,HHASS_PT_ea-qd,HHASS.LLN_PT_ea-qd,HHLB_PT_ea-qd,HHLB.SLN_PT_ea-qd,HHLB.LLN_PT_ea-qd,ULCIN_PT_ea-qd,ULCMQ_PT_ea-qd,ULCMN_PT_ea-qd,ULCCON_PT_ea-qd,ULCRT_PT_ea-qd,ULCFC_PT_ea-qd,ULCRE_PT_ea-qd,ULCPR_PT_ea-qd,DFGDP_PT_ea-qd,INDPRO_fred-md,IPFINAL_fred-md,IPCONGD_fred-md,AWOTMAN_fred-md,AWHMAN_fred-md,FEDFUNDS_fred-md,GS1_fred-md,GS5_fred-md,GS10_fred-md,AAA_fred-md,BAA_fred-md,OILPRICEx_fred-md,CUSR0000SAC_fred-md,PCEPI_fred-md,S&P 500_fred-md,epu_pt_epu,unemployment_up_15_unemployment,exchange_exchange,PPIPT_ppi,inflation_target,OILPRICEx_fred-md_Eur
2008-06-01,9.3,8.1,20.3,108.88888,4.96,120.5,170.8,110.9,96.0,113.4,114.4,96.1,109.7,112.2,102.1,129.1,96.5,112.4,127.0,74.75508591095209,79.12237172798501,80.4468300253415,90.48685515799718,68.27377238698631,71.41320329784898,-4.6,-33.2,100.0,-19.1,-14.2,7.5,100.5699,97.19924,131.3975,47735.3,14432.8,17421.9,8623.5,31329.0,2894.8,10707.2,10379.4,6014.5,2970.1,36.41,30.95,7.82,4.58,5096.97,4209.31,887.66,2395447.0,580.13,887.06,825.7,507.41,1211.54,67.61,89.13,28.78,463.32,971.89,290.1,95.866,16353.7,4565.1,21881.96587330316,136732.3125248869,78374.66437104072,331488.9184343891,35591.48939366516,156870.0710407239,67573.89431674207,349668.0832126698,319320.6052760183,5409.8832760181,42321.44860633484,566191.8539909499,40721.56723981902,132944.1788868779,70054.97453393665,2807.435972850678,166615.545475113,2484.899420814479,15537.33266063347,350543.6662171943,11016.54826244344,171190.0357918552,9484.418832579184,147240.6976380091,82.4,89.4,81.7,84.5,87.8,98.6,108.2,88.9,94.065,100.0335,106.5729,106.5105,3.9,41.0,2.0,2.42,3.49,4.1,5.68,7.07,133.93,178.686,89.827,1341.25,66.72517606097992,9.3,1.5764,6.2,3.3,84.95940116721644
2008-07-01,9.2,7.9,20.7,108.52028,4.95,120.2,162.1,112.6,105.5,113.9,117.1,96.7,122.7,111.7,118.2,142.5,113.1,127.5,145.6,74.60176288912383,78.8399479360057,80.29553115678205,90.11161610361196,68.15157541020766,71.25070086260389,-2.1,-30.3,98.5,-20.7,-19.8,6.7,100.7038,97.21899,113.6713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.676,105.7774,105.9841,3.8,41.0,2.01,2.28,3.3,4.01,5.67,7.16,133.44,180.525,90.245,1257.33,81.30245789151542,9.2,1.5611,6.5,3.0,85.47818845685735
2008-08-01,9.4,8.0,22.1,107.20912,4.69,114.6,156.1,107.5,95.5,109.5,111.9,94.3,84.9,77.0,83.7,82.0,84.0,83.8,121.3,74.56587702246652,79.0856030205447,80.10788556304811,89.92588668366494,68.36022231982568,69.9351596566881,-0.5,-26.6,98.7,-22.4,-12.4,2.4,100.2959,97.63191,112.4006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.1111,104.0563,104.0904,3.7,40.9,2.0,2.18,3.14,3.89,5.64,7.15,116.61,179.394,90.172,1281.47,58.24814201047659,9.4,1.4735,5.9,3.0,79.13810654903291
2008-09-01,9.4,8.0,22.2,107.23544,4.66,114.7,151.8,107.8,93.8,110.2,114.5,92.4,111.2,115.0,105.1,141.0,97.7,117.5,99.9,74.87312652167408,79.5670956792552,80.29732090449443,90.30723577364598,68.77518209018105,69.97685836486508,-7.5,-21.6,95.0,-22.1,-14.4,1.5,98.77206,97.98354,109.358,47669.9,14209.8,17189.0,8667.2,31359.8,2944.7,10549.9,10110.9,5936.7,2731.7,36.41,28.94,7.08,10.59,5072.73,4173.51,899.22,2375877.0,584.94,872.29,807.93,498.05,1202.66,67.83,88.89,28.45,472.42,966.38,290.81,96.193,16386.2,4563.2,22686.36466666666,139017.2182564103,79986.456,335871.0875897435,39047.96805128206,160118.282051282,69378.43323076921,355576.1746153847,315976.0485641027,5521.329128205129,42076.69815384615,568192.3907179484,40891.98051282053,135485.1796410257,67535.9178974359,2624.635897435897,169835.9910256409,2834.266615384615,16012.52338461537,352801.9232307689,10809.4177948718,170965.6228205128,9645.282256410255,148425.962871795,83.2,87.5,82.5,85.4,88.1,96.6,107.0,89.7,93.962,93.7895,101.3239,103.2654,3.5,40.5,1.81,1.91,2.88,3.69,5.65,7.31,103.9,179.74,90.247,1216.95,100.653824293547,9.4,1.4303,5.6,3.1,72.6421030553031
2008-10-01,9.3,7.9,22.5,106.29703,4.56,111.5,146.9,109.2,92.4,112.0,106.7,91.0,110.7,113.9,107.9,130.0,103.3,115.7,90.4,74.70142684410692,79.683301166737,79.77189982160367,89.57366509638518,69.08495944150175,68.27851071106292,-18.5,-25.5,87.1,-22.5,-19.0,-2.6,96.59599,97.83385,87.68626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.7219,100.7979,103.4936,3.4,40.5,0.97,1.42,2.73,3.81,6.28,8.88,76.65,175.931,89.651,968.8,143.3822634128039,9.3,1.2757,3.8,2.4,60.084659402680884
2008-11-01,9.3,7.8,22.7,105.93349,4.35,114.7,170.6,104.9,92.0,107.1,102.8,92.2,98.7,105.6,97.4,116.6,93.4,99.3,80.2,74.31941880982733,79.68800053059412,79.05246380296005,88.48348435062294,69.1609727618304,65.21114713905912,-21.9,-28.1,90.9,-26.6,-23.3,0.2,94.65506,97.3955,84.69313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.4715,100.3493,102.4671,3.2,40.1,0.39,1.07,2.29,3.53,6.12,9.21,57.44,168.25,88.593,883.04,118.5380999331908,9.3,1.2727,1.2,1.4,45.13239569419345
2008-12-01,9.8,8.3,23.3,107.79946,4.0,106.5,138.8,106.4,90.9,109.0,98.3,94.5,94.5,114.0,99.4,106.0,98.0,83.9,73.1,74.0519832818545,79.72808315747933,78.5317820625113,87.61970549124433,69.24352930025971,62.5484017529196,-28.5,-30.5,81.7,-28.7,-28.6,-0.1,93.10719,96.91142,81.31618,47077.8,13276.5,16234.8,8741.3,31224.3,2841.2,10004.4,9930.6,5840.1,2642.1,35.64,28.32,7.2,7.01,5062.39,4195.01,867.38,2380469.0,570.62,866.39,799.81,487.61,1205.12,69.31,89.71,28.36,476.6,979.4,289.28,95.192,16444.0,4534.5,24437.12392156861,150176.298295626,82334.18270588235,344542.1456681749,41329.00024736048,171288.8246003016,69745.47476018098,364088.7795565611,308151.5675444949,7296.541441930619,41842.06662443438,558610.63852187,41653.90070889896,137904.680856712,73399.96279939667,3135.841975867269,180775.7916530918,3982.982733031674,16246.77703167419,347852.8639366513,10277.27748114631,171368.1803107089,9665.06029562594,149235.5470286577,84.8,89.1,84.1,85.6,89.4,97.5,106.4,90.1,94.654,90.8357,98.9658,100.283,2.9,39.8,0.16,0.49,1.52,2.42,5.05,8.43,41.02,164.636,88.098,877.56,93.60374218419294,9.8,1.3917,-0.6,0.8,29.474743119925275
2009-01-01,10.0,8.5,23.6,107.40533,4.32,100.0,118.7,104.4,86.2,107.5,94.7,93.6,81.8,81.2,86.4,89.0,85.9,81.5,60.8,73.75597359675102,79.62185622652935,78.26491300112049,87.29478876798807,68.86838448772728,61.20415514234569,-30.7,-32.7,78.8,-28.5,-20.5,-10.7,92.25269,96.57837,84.21355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.57,95.7698,97.856,2.9,39.7,0.15,0.44,1.6,2.52,5.05,8.14,41.74,165.247,88.108,865.58,162.1410847126273,10.0,1.2816,-1.6,0.3,32.568664169787766
2009-02-01,10.2,8.7,24.5,106.52421,4.52,98.1,113.3,102.6,83.4,105.9,97.3,93.4,79.1,85.9,83.7,91.5,82.1,75.8,55.6,73.82647034227197,79.65300657893461,78.3073758142046,87.506027493604,68.97302637647206,61.91531665731224,-32.1,-32.9,75.7,-29.6,-29.1,-14.8,92.06632,96.55592,82.55341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.031,95.4195,97.9627,2.7,39.6,0.22,0.62,1.87,2.87,5.27,8.08,39.16,166.58,88.266,805.23,103.5748759941335,10.2,1.2644,-2.6,0.2,30.97121164188548
2009-03-01,10.6,9.0,24.6,107.95973,4.68,100.8,118.4,105.1,86.2,108.3,98.0,91.6,92.1,102.6,96.2,120.0,91.2,89.6,61.7,73.6096244253114,79.58010804713788,77.87354591164322,86.9521535569371,69.0574950710765,60.99666263632729,-26.0,-30.7,80.2,-30.6,-25.7,-12.3,92.37984,96.86392,80.681,45886.3,12200.4,14948.0,8829.2,30565.3,2260.6,9180.9,9379.1,5559.6,2367.3,36.2,25.54,6.68,8.99,5000.46,4129.19,871.26,2354761.0,579.77,836.33,770.59,470.17,1185.12,69.0,89.84,27.79,481.64,972.29,288.5,93.932,16432.1,4505.2,27176.59517647058,159302.0903348417,84008.1174117647,358198.4477466063,42600.24044343892,183569.3271493212,67369.88828959274,378454.9604977376,309813.762524887,8307.025755656108,42736.29509502262,563184.5343257915,41135.5809049774,143197.7460723982,73452.63170135744,3207.528054298642,184271.9282805428,3251.558850678733,18013.13467873302,348526.4406425336,12017.76116742082,172602.093800905,9195.062334841627,149829.4431855205,86.4,90.4,85.8,87.5,89.1,98.2,105.2,89.5,94.431,86.6528,94.1646,97.3291,2.6,39.3,0.18,0.64,1.82,2.82,5.5,8.42,47.98,166.142,88.169,757.13,129.8428569044221,10.6,1.3308,-3.9,-0.5,36.05350165314096
2009-04-01,10.8,9.3,25.0,107.4115,4.53,101.4,118.1,104.1,80.0,108.2,99.2,94.5,87.7,93.8,91.2,108.3,87.7,86.3,65.9,73.62813889628382,79.69308234087974,77.77041784268697,87.06474310378456,69.24626292746305,61.29709425572847,-32.5,-26.7,75.1,-31.6,-26.5,-14.9,92.64074,97.3653,88.47145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.9344,93.3101,96.9993,2.9,39.4,0.15,0.55,1.86,2.93,5.39,8.39,49.79,166.58,88.295,848.15,115.3204510531228,10.8,1.3275,-4.3,-0.5,37.50659133709981
2009-05-01,11.0,9.5,25.0,107.16054,4.29,100.2,115.2,100.9,82.9,104.0,98.8,96.4,88.3,99.2,88.9,108.1,84.9,85.3,75.2,73.48255061946746,79.48798113495731,77.58786355001101,87.01435456673545,69.16193352634365,61.75117117902261,-24.7,-25.9,81.5,-22.4,-23.6,-14.1,93.46194,97.89369,98.36652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0665,91.8515,95.7825,2.8,39.3,0.18,0.5,2.13,3.29,5.54,8.06,59.16,167.281,88.387,902.41,114.2333235819063,11.0,1.4098,-5.2,-1.2,41.963399063696976
2009-06-01,11.3,9.8,25.4,107.3226,4.5,98.9,112.8,101.5,80.8,105.0,96.5,96.2,91.5,100.9,95.1,117.4,90.5,87.0,77.6,73.61681744370391,79.61574599151382,77.60931154212824,87.57568761633611,69.42206179893189,63.27222677959461,-23.4,-23.2,85.2,-21.8,-17.8,-11.4,94.37546,98.54398,98.66854,45935.6,12455.4,15200.7,8901.8,30371.8,2248.4,9304.6,9457.4,5679.7,2317.7,38.12,25.92,6.46,12.58,4947.37,4094.86,852.51,2337441.0,564.92,815.18,751.56,460.16,1175.68,69.64,94.0,28.93,472.52,978.89,287.45,95.041,16310.9,4515.6,25478.920892911,171917.4114509804,82492.45519457012,362769.8015173453,42180.93833182504,202106.3073906485,67811.2041266968,383078.3788235295,315287.7788898946,7906.463915535445,43573.83695022624,574135.3133604825,40571.30956259429,144217.8506726999,77990.85583408746,3404.72797888386,192557.2930618399,3967.88373755656,17837.42540271492,352813.3707330313,11859.48839215687,173504.646214178,9287.825758672698,150705.5468808447,87.4,90.1,86.7,88.9,90.0,95.5,104.3,88.7,95.071,84.7459,91.3414,95.3353,2.8,39.6,0.21,0.51,2.71,3.72,5.61,7.5,69.68,170.658,88.912,926.12,89.93165471913387,11.3,1.4134,-5.6,-1.6,49.299561341446164
2009-07-01,11.6,10.1,25.3,107.41807,4.25,103.3,117.0,106.4,83.5,110.3,101.0,96.3,104.0,106.0,112.8,132.8,108.6,99.8,81.5,73.52456206407778,79.6908937010225,77.37533599654552,87.5421946184979,69.4811182817334,63.07349883478718,-21.0,-17.7,89.1,-26.7,-12.9,-6.9,95.39371,99.30225,99.11938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.7027,92.4709,96.506,3.0,39.9,0.16,0.48,2.46,3.56,5.41,7.09,64.09,170.456,88.922,935.82,88.58702485498051,11.6,1.4138,-6.2,-1.5,45.33173008912152
2009-08-01,11.8,10.5,24.7,106.77183,3.95,98.8,105.0,103.5,76.5,108.1,99.4,100.3,72.3,73.6,77.7,78.3,77.5,65.8,84.5,73.6841821478722,79.73798181688674,77.54547507679833,88.01415399423941,69.5907006243953,64.51725209002022,-16.5,-15.6,94.5,-21.7,-10.5,-1.3,96.49297,99.9301,104.1577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.6426,93.3898,97.4647,3.0,40.0,0.16,0.46,2.57,3.59,5.26,6.58,71.06,171.332,89.18,1009.73,56.95998611814017,11.8,1.4272,-5.6,-1.3,49.78979820627803
2009-09-01,11.9,10.5,25.1,107.21102,3.94,104.3,123.4,104.2,82.0,107.9,100.8,106.5,101.4,124.9,98.4,125.2,92.8,96.1,80.3,73.53849082384134,79.49236128998712,77.44799891086824,87.71938260869376,69.43036057575357,64.33287835233773,-10.8,-10.7,99.4,-26.0,-4.2,-2.9,97.32816,100.2952,111.4231,46328.2,13218.2,15655.4,8937.9,30544.7,2431.2,9182.1,9617.7,5581.4,2642.2,39.3,27.17,6.51,11.15,4905.44,4072.74,832.7,2311557.0,571.55,798.22,735.81,448.15,1153.87,70.73,92.52,28.05,466.37,990.46,285.53,96.673,16364.5,4441.6,24755.6196862745,181950.3171825038,80936.2468235294,366510.4706726997,43187.91698944193,204240.7184012066,66833.64304072395,387449.2702262443,321307.3221779791,7138.309767722474,43099.18649773755,585106.750087481,40178.82283559579,144863.0514268477,72672.09919758671,3616.227903469079,194795.5386123678,4245.450932126696,19022.81612669682,360297.4277466059,11718.75792458522,175139.5332428356,8973.789182503768,151853.6121146306,87.1,92.1,86.4,88.6,92.2,97.4,105.0,91.2,95.002,87.4063,94.2216,98.3713,3.1,40.1,0.15,0.4,2.37,3.4,5.13,6.31,69.46,171.922,89.324,1044.55,79.0802023958777,11.9,1.4643,-5.0,-1.7,47.43563477429488
2009-10-01,11.9,10.3,26.4,107.23192,3.85,104.0,117.7,104.3,84.1,107.7,103.4,106.3,101.5,124.4,100.9,136.2,93.6,94.3,84.5,73.48314478717313,79.39309964105851,77.2351754224087,87.3891954014353,69.57677896128287,64.6230003469237,-14.2,-14.0,96.1,-24.1,-5.6,-1.0,97.50807,100.1594,117.1357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.6419,94.515,98.7145,3.3,40.2,0.12,0.37,2.33,3.39,5.15,6.29,75.82,172.746,89.663,1067.66,85.52489772633285,11.9,1.48,-4.4,-1.5,51.229729729729726
2009-11-01,11.8,10.2,27.0,107.08583,3.8,104.6,116.6,106.9,82.3,111.1,104.9,96.0,94.1,105.5,95.6,139.3,86.5,91.3,73.1,73.77184714022084,79.47248966215268,77.6731709952844,88.05132450254037,69.68735282800499,66.21746365054432,-12.8,-16.3,97.9,-24.9,-6.5,1.0,97.50112,99.78348,114.9086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0221,94.1646,98.1769,3.4,40.5,0.12,0.31,2.23,3.4,5.19,6.32,78.08,173.95,89.887,1088.07,82.4301806535424,11.8,1.5023,-2.4,-0.6,51.973640418025695
2009-12-01,11.9,10.3,27.4,106.7023,3.91,103.7,117.9,105.6,88.4,108.5,101.2,106.9,96.3,129.7,94.6,114.9,90.4,83.4,81.9,73.95439790653268,79.70117147147727,77.82755964510879,88.41277665156562,69.89430392049034,66.80111389712611,-13.9,-19.5,95.8,-28.0,-6.2,-0.1,97.41696,99.4096,113.8377,46362.4,13169.5,16085.9,8935.5,30900.0,2567.4,9337.9,9283.9,5465.9,2404.8,39.35,25.42,6.09,13.32,4913.48,4069.9,843.57,2339959.0,568.92,794.27,730.19,442.79,1164.36,71.2,94.06,28.47,471.48,992.98,284.95,96.586,16465.6,4619.5,24667.57894117646,185464.7972217195,78562.57352941176,371710.7287511312,47288.34918552036,213978.0609502262,65100.88457013571,391520.9751674208,317544.4411583713,7690.922081447964,41552.95496832579,584518.2978914025,38517.14303167423,145439.152642534,79824.3440995475,3640.133981900452,201805.8392398188,3736.967049773754,20162.46977375564,366132.4684524883,10941.21761085973,176676.0907330317,8723.867221719456,152646.1962714933,85.4,91.3,84.6,88.8,91.0,95.4,110.9,91.5,95.77,88.3793,94.5855,98.0961,3.5,40.6,0.12,0.37,2.34,3.59,5.26,6.37,74.3,174.106,89.939,1110.38,93.88014476123784,11.9,1.4406,-0.6,0.0,51.57573233374982
2010-01-01,11.8,10.3,27.2,105.74543,4.17,103.0,115.2,104.0,94.8,105.6,101.5,108.6,88.0,109.1,85.3,101.2,82.0,79.9,82.9,73.7955215838226,79.29018900008987,77.89749162486079,88.37655190691333,69.43512490120753,67.14487354553134,-13.8,-17.6,99.0,-31.6,-6.2,3.8,97.4716,99.18214,115.685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.3426,95.5292,98.7627,3.6,40.9,0.11,0.35,2.48,3.73,5.26,6.25,78.22,174.876,90.136,1123.58,105.6928014775164,11.8,1.3966,-0.1,0.1,56.007446656164966
2010-02-01,12.1,10.5,27.5,104.60821,4.56,101.6,115.4,101.4,87.3,103.9,97.1,106.9,82.6,82.6,85.6,106.5,81.3,80.0,80.3,73.93838586835624,79.49500558940204,78.04886136824958,88.60865211625162,69.55631858807696,67.07698271505222,-12.1,-20.3,97.6,-30.2,-3.9,0.5,97.70502,98.88785,104.8731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.6779,95.0167,97.9436,3.4,40.5,0.13,0.35,2.36,3.69,5.35,6.34,76.42,174.321,90.134,1089.16,90.68025324425817,12.1,1.357,0.9,0.2,56.31540162122329
2010-03-01,12.2,10.7,27.3,104.58594,4.31,103.6,116.2,104.5,88.7,107.2,98.7,110.2,100.8,103.8,101.3,135.6,94.1,98.0,105.1,73.99977487166667,79.4034817297137,78.15286887522905,88.76911885667674,69.61547914624805,67.97999166345733,-11.2,-22.4,98.9,-32.4,-3.8,3.9,97.95712,98.55952,109.1704,46775.2,13456.6,16449.5,8896.2,31232.1,2612.5,9547.1,9306.7,5440.8,2458.6,38.79,25.78,6.42,9.09,4921.61,4082.76,838.85,2327125.0,570.73,791.63,729.0,441.98,1166.57,71.59,94.87,28.78,473.41,998.56,283.51,97.285,16594.9,4617.6,25636.75019607842,196900.1892609352,77917.6082352941,377973.9308295625,47803.58938159879,221009.2634992458,63606.29809954747,399170.0561085973,324457.7361387634,7748.906395173454,45860.48343891402,589496.3936953241,37205.72322775266,148936.3178582203,79840.31300150827,3681.120060331824,208621.4758672698,4110.643167420813,23596.72742081447,367123.4451583707,10964.00129713424,176055.4042232277,8574.269260935143,153604.7924283561,87.4,91.6,86.6,88.3,94.5,98.7,104.7,92.0,95.715,90.2928,95.8685,98.2602,3.6,41.0,0.16,0.4,2.43,3.73,5.27,6.27,81.24,174.137,90.261,1152.05,97.14271268354797,12.2,1.3479,2.1,0.6,60.271533496550184
2010-04-01,12.5,11.0,27.6,104.0082,4.78,101.3,112.0,101.0,88.9,103.0,103.9,103.8,92.2,92.6,91.3,121.6,85.0,92.4,92.8,74.1099203982672,79.34318992522499,78.3617201487146,88.98506168545167,69.58804301304227,68.66767808316801,-10.6,-22.2,98.0,-32.7,0.1,1.2,98.15347,98.23569,109.1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.5991,95.6649,97.4162,3.8,41.1,0.2,0.45,2.58,3.85,5.29,6.25,84.48,173.874,90.31,1197.32,114.8487065280672,12.5,1.3315,3.3,0.7,63.44723995493805
2010-05-01,12.7,11.2,27.2,103.02203,5.02,102.4,114.0,102.8,92.2,104.6,102.5,107.9,96.3,96.8,96.4,127.7,89.9,96.8,97.6,74.32250318148353,79.57696677219081,78.58579184800988,89.29950317640952,69.79313277339452,68.84098040716839,-10.4,-26.9,96.5,-32.1,-3.2,-0.6,98.32812,97.8733,99.05515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.823,97.2327,99.1477,4.0,41.4,0.2,0.37,2.18,3.42,4.96,6.05,73.84,173.367,90.339,1125.06,140.0758872199002,12.7,1.2307,3.7,1.1,59.998374908588616
2010-06-01,12.9,11.2,30.5,102.53015,5.54,103.1,112.6,102.8,96.0,103.9,105.7,103.5,96.5,97.6,96.7,124.8,90.9,96.3,97.8,74.51822334615147,79.74028916428763,78.88172472880052,89.51700576692204,69.8777113755319,68.7436763914773,-10.6,-26.9,93.8,-30.1,-2.3,-2.4,98.61057,97.71098,101.4482,46937.3,13754.2,16895.5,8875.8,31349.2,2705.7,9760.1,9499.0,5447.2,2668.7,38.32,24.88,6.44,9.98,4871.49,4081.86,789.63,2321171.0,545.14,797.08,732.95,436.68,1153.49,70.91,93.9,28.35,474.63,987.25,284.05,98.627,16761.3,4712.4,29348.27591251884,204864.1103770739,83833.94601809954,381676.6846003016,49979.28726998491,215241.9437405731,67907.61393665156,401496.7744343891,333960.752503771,8452.84455505279,47313.72529411765,593389.2727300149,36455.75188536955,152477.5224585219,84258.23713423828,4715.719984917044,208006.2406485669,7662.268054298642,23223.71814479637,367503.5752488684,11396.02852187029,178617.3566365007,8353.632684766213,154839.3961236804,86.9,90.9,86.4,89.6,91.7,96.7,119.5,92.9,95.303,91.9928,97.0827,98.8685,3.8,41.0,0.18,0.32,2.0,3.2,4.88,6.23,75.35,172.929,90.301,1083.36,95.44850502637033,12.9,1.2271,4.0,1.2,61.404938472822096
2010-07-01,12.9,11.3,29.9,104.09935,5.49,101.5,111.7,102.2,98.1,102.9,106.2,103.5,102.6,99.7,103.7,120.7,100.2,102.2,105.0,74.94025462424817,80.19527700935147,79.30943805151503,90.07206960113352,70.2807329426645,69.27636160435534,-7.6,-27.3,98.3,-30.4,-2.6,2.1,99.11216,97.70103,103.3206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.3421,97.8042,99.4666,3.8,41.1,0.18,0.29,1.76,3.01,4.72,6.01,76.37,173.391,90.378,1079.8,95.60262598926953,12.9,1.3028,4.3,1.9,58.61989560945656
2010-08-01,12.9,11.4,29.3,103.60051,5.31,101.9,115.5,99.6,85.8,101.9,104.6,101.2,80.0,76.3,85.0,98.9,82.1,75.6,99.1,75.16029791670887,80.36295985058274,79.64866048650669,90.32067113907846,70.33185786473835,69.40544299186357,-6.2,-25.8,94.8,-33.1,-4.1,-4.2,99.55196,97.67175,104.9931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.6805,97.7166,99.2472,3.9,41.2,0.19,0.26,1.47,2.7,4.49,5.66,76.82,173.829,90.502,1087.28,66.01023679420636,12.9,1.268,3.9,2.0,60.58359621451103
